attributes,datatype,date,station,value
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NJUN0010,1.5
",,N,",SNOW,2019-09-13T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",SNWD,2019-09-13T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",WESD,2019-09-13T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",WESF,2019-09-13T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NJUN0014,3.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NJUN0017,2.3
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NJUN0028,1.8
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYKN0025,1.0
",,N,",SNOW,2019-09-13T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",SNWD,2019-09-13T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0007,0.3
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0027,1.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0032,0.8
"T,,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",SNOW,2019-09-13T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",SNWD,2019-09-13T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",WESD,2019-09-13T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",WESF,2019-09-13T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0036,1.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0037,0.3
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0042,0.3
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYNS0046,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYQN0002,0.8
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYQN0027,0.8
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYQN0029,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYRC0001,0.0
",,N,",SNOW,2019-09-13T00:00:00,GHCND:US1NYRC0001,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYRC0002,4.8
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYRL0005,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYSF0061,0.8
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYSF0062,0.0
"T,,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYSF0089,0.0
"T,,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYSF0092,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYSF0122,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYWC0018,1.0
",,N,",SNOW,2019-09-13T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",SNWD,2019-09-13T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESD,2019-09-13T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESF,2019-09-13T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",PRCP,2019-09-13T00:00:00,GHCND:US1NYWC0019,2.3
",,7,0700",PRCP,2019-09-13T00:00:00,GHCND:USC00066655,4.6
",,7,0700",PRCP,2019-09-13T00:00:00,GHCND:USC00280907,0.3
",,7,",SNOW,2019-09-13T00:00:00,GHCND:USC00280907,0.0
",,7,0700",SNWD,2019-09-13T00:00:00,GHCND:USC00280907,0.0
",,7,0700",TMAX,2019-09-13T00:00:00,GHCND:USC00280907,26.1
",,7,0700",TMIN,2019-09-13T00:00:00,GHCND:USC00280907,11.7
",,7,0700",TOBS,2019-09-13T00:00:00,GHCND:USC00280907,12.8
",,7,0700",PRCP,2019-09-13T00:00:00,GHCND:USC00281335,2.3
",,7,",SNOW,2019-09-13T00:00:00,GHCND:USC00281335,0.0
",,7,0700",SNWD,2019-09-13T00:00:00,GHCND:USC00281335,0.0
",,7,0700",TMAX,2019-09-13T00:00:00,GHCND:USC00281335,27.8
",,7,0700",TMIN,2019-09-13T00:00:00,GHCND:USC00281335,13.3
",,7,0700",TOBS,2019-09-13T00:00:00,GHCND:USC00281335,13.3
",,7,0700",PRCP,2019-09-13T00:00:00,GHCND:USC00283704,2.5
",,7,",SNOW,2019-09-13T00:00:00,GHCND:USC00283704,0.0
",,7,0700",SNWD,2019-09-13T00:00:00,GHCND:USC00283704,0.0
",,7,0700",TMAX,2019-09-13T00:00:00,GHCND:USC00283704,24.4
",,7,0700",TMIN,2019-09-13T00:00:00,GHCND:USC00283704,13.9
",,7,0700",TOBS,2019-09-13T00:00:00,GHCND:USC00283704,14.4
",,7,",WT01,2019-09-13T00:00:00,GHCND:USC00283704,1.0
",,7,0630",PRCP,2019-09-13T00:00:00,GHCND:USC00284987,1.3
",,7,",SNOW,2019-09-13T00:00:00,GHCND:USC00284987,0.0
",,7,0630",SNWD,2019-09-13T00:00:00,GHCND:USC00284987,0.0
",,7,0630",TMAX,2019-09-13T00:00:00,GHCND:USC00284987,28.9
",,7,0630",TMIN,2019-09-13T00:00:00,GHCND:USC00284987,16.7
",,7,0630",TOBS,2019-09-13T00:00:00,GHCND:USC00284987,16.7
",,7,",DAPR,2019-09-13T00:00:00,GHCND:USC00289187,7.0
",,7,",MDPR,2019-09-13T00:00:00,GHCND:USC00289187,7.1
",,7,",SNOW,2019-09-13T00:00:00,GHCND:USC00289187,0.0
",,7,0700",SNWD,2019-09-13T00:00:00,GHCND:USC00289187,0.0
",,7,0700",PRCP,2019-09-13T00:00:00,GHCND:USC00301309,0.8
",,7,",SNOW,2019-09-13T00:00:00,GHCND:USC00301309,0.0
",,7,0700",SNWD,2019-09-13T00:00:00,GHCND:USC00301309,0.0
",,7,0700",TMAX,2019-09-13T00:00:00,GHCND:USC00301309,23.9
",,7,0700",TMIN,2019-09-13T00:00:00,GHCND:USC00301309,13.9
",,7,0700",TOBS,2019-09-13T00:00:00,GHCND:USC00301309,14.4
",,7,",WT01,2019-09-13T00:00:00,GHCND:USC00301309,1.0
",,7,0800",PRCP,2019-09-13T00:00:00,GHCND:USC00308577,1.3
",,7,",SNOW,2019-09-13T00:00:00,GHCND:USC00308577,0.0
",,7,0800",SNWD,2019-09-13T00:00:00,GHCND:USC00308577,0.0
",,7,0800",TMAX,2019-09-13T00:00:00,GHCND:USC00308577,27.8
",,7,0800",TMIN,2019-09-13T00:00:00,GHCND:USC00308577,12.2
",,7,0800",TOBS,2019-09-13T00:00:00,GHCND:USC00308577,13.9
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00014732,4.8
",,D,2400",PRCP,2019-09-13T00:00:00,GHCND:USW00014732,0.0
",,D,",SNOW,2019-09-13T00:00:00,GHCND:USW00014732,0.0
",,D,2400",SNWD,2019-09-13T00:00:00,GHCND:USW00014732,0.0
"H,,S,",TAVG,2019-09-13T00:00:00,GHCND:USW00014732,18.6
",,D,2400",TMAX,2019-09-13T00:00:00,GHCND:USW00014732,22.8
",,D,2400",TMIN,2019-09-13T00:00:00,GHCND:USW00014732,15.6
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00014732,120.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00014732,130.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00014732,8.1
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00014732,10.3
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00014734,4.8
",,D,2400",PRCP,2019-09-13T00:00:00,GHCND:USW00014734,0.0
",,D,",SNOW,2019-09-13T00:00:00,GHCND:USW00014734,0.0
",,D,2400",SNWD,2019-09-13T00:00:00,GHCND:USW00014734,0.0
"H,,S,",TAVG,2019-09-13T00:00:00,GHCND:USW00014734,18.2
",,D,2400",TMAX,2019-09-13T00:00:00,GHCND:USW00014734,21.7
",,D,2400",TMIN,2019-09-13T00:00:00,GHCND:USW00014734,13.9
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00014734,120.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00014734,130.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00014734,7.6
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00014734,10.3
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00054743,3.2
",,W,",PGTM,2019-09-13T00:00:00,GHCND:USW00054743,948.0
",,W,",PRCP,2019-09-13T00:00:00,GHCND:USW00054743,0.0
",,W,",TMAX,2019-09-13T00:00:00,GHCND:USW00054743,22.2
",,W,",TMIN,2019-09-13T00:00:00,GHCND:USW00054743,12.8
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00054743,80.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00054743,140.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00054743,7.6
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00054743,11.2
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00054787,4.2
",,W,",PGTM,2019-09-13T00:00:00,GHCND:USW00054787,1236.0
",,W,",PRCP,2019-09-13T00:00:00,GHCND:USW00054787,0.0
",,W,",TMAX,2019-09-13T00:00:00,GHCND:USW00054787,21.7
",,W,",TMIN,2019-09-13T00:00:00,GHCND:USW00054787,12.8
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00054787,120.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00054787,120.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00054787,9.4
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00054787,12.1
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00094728,2.9
",,D,2400",PRCP,2019-09-13T00:00:00,GHCND:USW00094728,0.0
",,D,",SNOW,2019-09-13T00:00:00,GHCND:USW00094728,0.0
",,D,2400",SNWD,2019-09-13T00:00:00,GHCND:USW00094728,0.0
",,D,2400",TMAX,2019-09-13T00:00:00,GHCND:USW00094728,22.2
",,D,2400",TMIN,2019-09-13T00:00:00,GHCND:USW00094728,13.9
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00094728,50.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00094728,50.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00094728,7.2
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00094728,8.9
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00094741,3.7
",,W,",PGTM,2019-09-13T00:00:00,GHCND:USW00094741,1636.0
",,W,",PRCP,2019-09-13T00:00:00,GHCND:USW00094741,0.0
",,W,",TMAX,2019-09-13T00:00:00,GHCND:USW00094741,23.9
",,W,",TMIN,2019-09-13T00:00:00,GHCND:USW00094741,13.9
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00094741,130.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00094741,130.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00094741,8.1
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00094741,14.8
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00094745,3.9
",,W,",PGTM,2019-09-13T00:00:00,GHCND:USW00094745,1017.0
",,W,2400",PRCP,2019-09-13T00:00:00,GHCND:USW00094745,0.0
",,W,2400",TMAX,2019-09-13T00:00:00,GHCND:USW00094745,20.6
",,W,2400",TMIN,2019-09-13T00:00:00,GHCND:USW00094745,12.2
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00094745,100.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00094745,110.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00094745,8.1
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00094745,12.1
",,W,",AWND,2019-09-13T00:00:00,GHCND:USW00094789,5.5
",,D,2400",PRCP,2019-09-13T00:00:00,GHCND:USW00094789,0.0
",,D,",SNOW,2019-09-13T00:00:00,GHCND:USW00094789,0.0
",,D,2400",SNWD,2019-09-13T00:00:00,GHCND:USW00094789,0.0
"H,,S,",TAVG,2019-09-13T00:00:00,GHCND:USW00094789,17.8
",,D,2400",TMAX,2019-09-13T00:00:00,GHCND:USW00094789,21.7
",,D,2400",TMIN,2019-09-13T00:00:00,GHCND:USW00094789,13.9
",,W,",WDF2,2019-09-13T00:00:00,GHCND:USW00094789,120.0
",,W,",WDF5,2019-09-13T00:00:00,GHCND:USW00094789,120.0
",,W,",WSF2,2019-09-13T00:00:00,GHCND:USW00094789,9.8
",,W,",WSF5,2019-09-13T00:00:00,GHCND:USW00094789,12.5
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1CTFR0039,0.0
"T,,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJBG0023,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJBG0030,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJBG0039,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJBG0039,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJES0018,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJES0018,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJES0019,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJES0019,0.0
"T,,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJES0024,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJES0024,0.0
",,N,",SNWD,2019-09-14T00:00:00,GHCND:US1NJES0024,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJES0031,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJES0031,0.0
"T,,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJES0040,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJES0041,0.3
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJHD0001,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJHD0001,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJHD0002,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJHD0002,0.0
"T,,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0038,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0043,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMD0043,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0045,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMD0045,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0060,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMD0060,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNWD,2019-09-14T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESD,2019-09-14T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESF,2019-09-14T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0073,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0074,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0082,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMD0093,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMN0010,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMN0010,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMN0012,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMN0012,0.0
"T,,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMN0048,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMN0048,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMN0069,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMN0069,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMN0081,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMN0081,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMS0011,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMS0011,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMS0040,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJMS0040,0.0
"T,,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMS0059,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJMS0078,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJPS0014,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJPS0014,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJPS0022,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJPS0022,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",SNWD,2019-09-14T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",WESD,2019-09-14T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",WESF,2019-09-14T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJUN0014,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJUN0017,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJUN0017,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NJUN0028,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NJUN0028,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",SNWD,2019-09-14T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYNS0007,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYNS0007,0.0
"T,,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYNS0027,0.0
",,N,",DAPR,2019-09-14T00:00:00,GHCND:US1NYNS0030,10.0
",,N,",MDPR,2019-09-14T00:00:00,GHCND:US1NYNS0030,18.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",SNWD,2019-09-14T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",WESD,2019-09-14T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",WESF,2019-09-14T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYNS0036,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYNS0037,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYNS0037,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYNS0042,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYNS0042,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYNS0046,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYQN0002,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYQN0027,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYQN0029,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYRC0001,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYRC0001,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYRC0002,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYRC0002,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYRL0005,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYSF0061,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYSF0061,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYSF0062,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYSF0089,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYSF0089,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYSF0092,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYSF0092,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYSF0122,0.0
",,N,",PRCP,2019-09-14T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",SNOW,2019-09-14T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",SNWD,2019-09-14T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESD,2019-09-14T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESF,2019-09-14T00:00:00,GHCND:US1NYWC0018,0.0
",,7,0700",PRCP,2019-09-14T00:00:00,GHCND:USC00066655,0.0
",,7,0700",PRCP,2019-09-14T00:00:00,GHCND:USC00280907,0.3
",,7,",SNOW,2019-09-14T00:00:00,GHCND:USC00280907,0.0
",,7,0700",SNWD,2019-09-14T00:00:00,GHCND:USC00280907,0.0
",,7,0700",TMAX,2019-09-14T00:00:00,GHCND:USC00280907,20.6
",,7,0700",TMIN,2019-09-14T00:00:00,GHCND:USC00280907,12.8
",,7,0700",TOBS,2019-09-14T00:00:00,GHCND:USC00280907,15.0
",,7,0700",PRCP,2019-09-14T00:00:00,GHCND:USC00281335,0.0
",,7,",SNOW,2019-09-14T00:00:00,GHCND:USC00281335,0.0
",,7,0700",SNWD,2019-09-14T00:00:00,GHCND:USC00281335,0.0
",,7,0700",TMAX,2019-09-14T00:00:00,GHCND:USC00281335,22.8
",,7,0700",TMIN,2019-09-14T00:00:00,GHCND:USC00281335,13.3
",,7,0700",PRCP,2019-09-14T00:00:00,GHCND:USC00283704,0.0
",,7,",SNOW,2019-09-14T00:00:00,GHCND:USC00283704,0.0
",,7,0700",SNWD,2019-09-14T00:00:00,GHCND:USC00283704,0.0
",,7,0700",TMAX,2019-09-14T00:00:00,GHCND:USC00283704,22.2
",,7,0700",TMIN,2019-09-14T00:00:00,GHCND:USC00283704,14.4
",,7,0700",TOBS,2019-09-14T00:00:00,GHCND:USC00283704,20.0
"T,,7,0630",PRCP,2019-09-14T00:00:00,GHCND:USC00284987,0.0
",,7,",SNOW,2019-09-14T00:00:00,GHCND:USC00284987,0.0
",,7,0630",SNWD,2019-09-14T00:00:00,GHCND:USC00284987,0.0
",,7,0630",TMAX,2019-09-14T00:00:00,GHCND:USC00284987,22.2
",,7,0630",TMIN,2019-09-14T00:00:00,GHCND:USC00284987,16.7
",,7,0630",TOBS,2019-09-14T00:00:00,GHCND:USC00284987,16.7
",,7,0700",PRCP,2019-09-14T00:00:00,GHCND:USC00289187,0.0
",,7,",SNOW,2019-09-14T00:00:00,GHCND:USC00289187,0.0
",,7,0700",SNWD,2019-09-14T00:00:00,GHCND:USC00289187,0.0
",,7,0700",PRCP,2019-09-14T00:00:00,GHCND:USC00301309,0.0
",,7,",SNOW,2019-09-14T00:00:00,GHCND:USC00301309,0.0
",,7,0700",SNWD,2019-09-14T00:00:00,GHCND:USC00301309,0.0
",,7,0700",TMAX,2019-09-14T00:00:00,GHCND:USC00301309,20.6
",,7,0700",TMIN,2019-09-14T00:00:00,GHCND:USC00301309,12.2
",,7,0700",TOBS,2019-09-14T00:00:00,GHCND:USC00301309,15.0
",,7,0800",PRCP,2019-09-14T00:00:00,GHCND:USC00308577,0.0
",,7,",SNOW,2019-09-14T00:00:00,GHCND:USC00308577,0.0
",,7,0800",SNWD,2019-09-14T00:00:00,GHCND:USC00308577,0.0
",,7,0800",TMAX,2019-09-14T00:00:00,GHCND:USC00308577,20.6
",,7,0800",TMIN,2019-09-14T00:00:00,GHCND:USC00308577,10.6
",,7,0800",TOBS,2019-09-14T00:00:00,GHCND:USC00308577,15.6
",,W,",AWND,2019-09-14T00:00:00,GHCND:USW00014732,4.3
",,D,2400",PRCP,2019-09-14T00:00:00,GHCND:USW00014732,0.0
",,D,",SNOW,2019-09-14T00:00:00,GHCND:USW00014732,0.0
",,D,2400",SNWD,2019-09-14T00:00:00,GHCND:USW00014732,0.0
"H,,S,",TAVG,2019-09-14T00:00:00,GHCND:USW00014732,20.5
",,D,2400",TMAX,2019-09-14T00:00:00,GHCND:USW00014732,25.6
",,D,2400",TMIN,2019-09-14T00:00:00,GHCND:USW00014732,17.2
",,W,",WDF2,2019-09-14T00:00:00,GHCND:USW00014732,170.0
",,W,",WDF5,2019-09-14T00:00:00,GHCND:USW00014732,180.0
",,W,",WSF2,2019-09-14T00:00:00,GHCND:USW00014732,9.4
",,W,",WSF5,2019-09-14T00:00:00,GHCND:USW00014732,12.1
",,W,",AWND,2019-09-14T00:00:00,GHCND:USW00014734,3.4
",,D,2400",PRCP,2019-09-14T00:00:00,GHCND:USW00014734,0.0
",,D,",SNOW,2019-09-14T00:00:00,GHCND:USW00014734,0.0
",,D,2400",SNWD,2019-09-14T00:00:00,GHCND:USW00014734,0.0
"H,,S,",TAVG,2019-09-14T00:00:00,GHCND:USW00014734,20.9
",,D,2400",TMAX,2019-09-14T00:00:00,GHCND:USW00014734,25.0
",,D,2400",TMIN,2019-09-14T00:00:00,GHCND:USW00014734,18.3
",,W,",WDF2,2019-09-14T00:00:00,GHCND:USW00014734,190.0
",,W,",WDF5,2019-09-14T00:00:00,GHCND:USW00014734,200.0
",,W,",WSF2,2019-09-14T00:00:00,GHCND:USW00014734,7.2
",,W,",WSF5,2019-09-14T00:00:00,GHCND:USW00014734,8.9
",,W,",AWND,2019-09-14T00:00:00,GHCND:USW00054743,0.7
",,W,",PGTM,2019-09-14T00:00:00,GHCND:USW00054743,1009.0
"T,,W,",PRCP,2019-09-14T00:00:00,GHCND:USW00054743,0.0
",,W,",TMAX,2019-09-14T00:00:00,GHCND:USW00054743,24.4
",,W,",TMIN,2019-09-14T00:00:00,GHCND:USW00054743,15.6
",,W,",WDF2,2019-09-14T00:00:00,GHCND:USW00054743,180.0
",,W,",WDF5,2019-09-14T00:00:00,GHCND:USW00054743,200.0
",,W,",WSF2,2019-09-14T00:00:00,GHCND:USW00054743,4.0
",,W,",WSF5,2019-09-14T00:00:00,GHCND:USW00054743,5.8
",,W,",AWND,2019-09-14T00:00:00,GHCND:USW00054787,5.1
",,W,",PGTM,2019-09-14T00:00:00,GHCND:USW00054787,1350.0
